"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id","set_type"
23,"Private",10,"Handlers-cleaners",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",40939,"train_pool"
23,"Private",10,"Sales",0,0,35,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",40940,"train_pool"
43,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40941,"train_pool"
39,"Private",10,"Tech-support",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40942,"train_pool"
57,"Self-emp-not-inc",3,"Other-service",0,0,35,"Female","Female","White","Unmarried","Separated","Cuba","<=50K",0,"adult.test",40943,"train_pool"
27,"Private",10,"Sales",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40944,"train_pool"
54,"Local-gov",13,"Exec-managerial",0,0,40,"Male","Male","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",40945,"train_pool"
37,"Private",10,"Other-service",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",40946,"train_pool"
44,"Private",14,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40947,"train_pool"
62,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40948,"train_pool"
40,"Private",14,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40949,"train_pool"
29,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",40950,"train_pool"
18,"Private",9,"Sales",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",40952,"train_pool"
20,"Federal-gov",9,"Adm-clerical",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",40954,"train_pool"
23,"Local-gov",12,"Protective-serv",0,0,35,"Female","Female","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",40955,"train_pool"
23,"Private",10,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",40956,"train_pool"
58,"Self-emp-not-inc",10,"Sales",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",40957,"train_pool"
21,"Private",9,"Other-service",0,0,20,"Female","Female","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",40958,"train_pool"
47,"Local-gov",14,"Prof-specialty",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",40959,"train_pool"
19,"Private",9,"Sales",0,0,30,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",40960,"train_pool"
21,"Private",3,"Craft-repair",0,0,40,"Male","Male","White","Own-child","Never-married","Guatemala","<=50K",0,"adult.test",40961,"train_pool"
27,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40962,"train_pool"
38,"Self-emp-not-inc",10,"Craft-repair",0,0,60,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",40963,"train_pool"
40,"Self-emp-not-inc",13,"Exec-managerial",0,1977,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40964,"train_pool"
22,"Private",9,"Other-service",0,2205,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",40965,"train_pool"
49,"Private",9,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40966,"train_pool"
21,"Private",10,"Tech-support",0,0,30,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",40967,"train_pool"
38,"Private",9,"Adm-clerical",0,0,30,"Male","Male","Asian-Pac-Islander","Own-child","Never-married","United-States","<=50K",0,"adult.test",40968,"train_pool"
66,"Private",13,"Prof-specialty",10605,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40969,"train_pool"
37,"Private",11,"Exec-managerial",15024,0,45,"Male","Male","Black","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40970,"train_pool"
38,"Private",4,"Transport-moving",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40971,"train_pool"
47,"Local-gov",16,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40972,"train_pool"
47,"Private",14,"Prof-specialty",15024,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40973,"train_pool"
53,"Self-emp-inc",10,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40974,"train_pool"
36,"Private",9,"Craft-repair",0,0,48,"Male","Male","Amer-Indian-Eskimo","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40975,"train_pool"
63,"Private",9,"Exec-managerial",0,0,40,"Female","Female","Black","Own-child","Married-civ-spouse","United-States","<=50K",0,"adult.test",40976,"train_pool"
46,"Private",10,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",40977,"train_pool"
28,"Private",14,"Prof-specialty",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",40978,"train_pool"
31,"Private",3,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",40980,"train_pool"
45,"Private",11,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40981,"train_pool"
50,"Local-gov",14,"Prof-specialty",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40982,"train_pool"
41,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40983,"train_pool"
46,"Private",7,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40984,"train_pool"
62,"Self-emp-not-inc",14,"Prof-specialty",7298,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40985,"train_pool"
20,"Private",9,"Other-service",0,1719,33,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",40986,"train_pool"
48,"State-gov",9,"Craft-repair",0,0,40,"Female","Female","Black","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",40987,"train_pool"
23,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","Asian-Pac-Islander","Own-child","Never-married","Philippines","<=50K",0,"adult.test",40988,"train_pool"
36,"Private",11,"Farming-fishing",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",40989,"train_pool"
43,"Private",9,"Craft-repair",0,0,40,"Female","Female","White","Unmarried","Widowed","Italy","<=50K",0,"adult.test",40991,"train_pool"
22,"Private",9,"Craft-repair",0,0,45,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",40992,"train_pool"
50,"Private",14,"Tech-support",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40993,"train_pool"
22,"Private",13,"Sales",0,0,15,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",40994,"train_pool"
18,"Private",7,"Sales",0,0,25,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",40996,"train_pool"
40,"Private",14,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Divorced","England",">50K",1,"adult.test",40997,"train_pool"
39,"Private",13,"Prof-specialty",0,0,40,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.test",40998,"train_pool"
56,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40999,"train_pool"
50,"Self-emp-inc",9,"Exec-managerial",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","Greece",">50K",1,"adult.test",41000,"train_pool"
39,"Self-emp-inc",12,"Prof-specialty",15024,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41001,"train_pool"
33,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41002,"train_pool"
30,"Private",13,"Sales",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41003,"train_pool"
45,"Self-emp-not-inc",16,"Prof-specialty",0,1408,40,"Male","Male","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",41004,"train_pool"
20,"Private",10,"Other-service",0,0,22,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41005,"train_pool"
44,"Self-emp-not-inc",10,"Farming-fishing",0,0,99,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41006,"train_pool"
36,"Private",13,"Sales",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",41007,"train_pool"
37,"Private",9,"Craft-repair",0,0,40,"Female","Female","Asian-Pac-Islander","Wife","Married-civ-spouse","China",">50K",1,"adult.test",41008,"train_pool"
33,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41009,"train_pool"
71,"Local-gov",9,"Other-service",0,0,6,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41010,"train_pool"
44,"Federal-gov",14,"Armed-Forces",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41011,"train_pool"
46,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41012,"train_pool"
38,"Local-gov",9,"Other-service",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41014,"train_pool"
30,"Federal-gov",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41015,"train_pool"
44,"Private",12,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Philippines","<=50K",0,"adult.test",41016,"train_pool"
41,"Local-gov",12,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41017,"train_pool"
33,"Private",1,"Farming-fishing",0,0,40,"Male","Male","White","Not-in-family","Never-married","Mexico","<=50K",0,"adult.test",41018,"train_pool"
61,"Private",10,"Exec-managerial",0,0,38,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",41019,"train_pool"
45,"Local-gov",14,"Prof-specialty",2580,0,18,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",41020,"train_pool"
25,"Private",15,"Prof-specialty",0,0,65,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41021,"train_pool"
26,"State-gov",13,"Prof-specialty",0,0,38,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41022,"train_pool"
23,"Private",9,"Transport-moving",0,0,30,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41023,"train_pool"
35,"Private",10,"Sales",0,0,40,"Male","Male","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",41024,"train_pool"
60,"Private",9,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41025,"train_pool"
35,"Private",9,"Craft-repair",0,0,60,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41026,"train_pool"
32,"Private",13,"Tech-support",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41027,"train_pool"
26,"Private",10,"Other-service",0,0,30,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41028,"train_pool"
31,"Private",7,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Puerto-Rico","<=50K",0,"adult.test",41029,"train_pool"
24,"Private",7,"Exec-managerial",0,0,45,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41030,"train_pool"
31,"Private",13,"Prof-specialty",5013,0,32,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41031,"train_pool"
49,"Private",13,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41032,"train_pool"
37,"Private",10,"Machine-op-inspct",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",41033,"train_pool"
43,"Local-gov",13,"Prof-specialty",0,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41034,"train_pool"
31,"Private",10,"Prof-specialty",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",41035,"train_pool"
34,"Private",10,"Other-service",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41037,"train_pool"
35,"Self-emp-inc",15,"Prof-specialty",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41038,"train_pool"
29,"Private",10,"Craft-repair",0,0,38,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41039,"train_pool"
26,"Private",11,"Adm-clerical",4416,0,28,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41040,"train_pool"
36,"Private",14,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",41041,"train_pool"
48,"State-gov",14,"Prof-specialty",0,0,16,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",41042,"train_pool"
56,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",41043,"train_pool"
65,"Self-emp-inc",14,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41044,"train_pool"
28,"Private",13,"Sales",7688,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41045,"train_pool"
48,"Local-gov",13,"Adm-clerical",0,0,30,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",41046,"train_pool"
64,"Private",9,"Exec-managerial",0,0,12,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41047,"train_pool"
31,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41048,"train_pool"
44,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41049,"train_pool"
54,"Private",10,"Adm-clerical",0,0,37,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41051,"train_pool"
51,"Private",10,"Other-service",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41052,"train_pool"
38,"Private",3,"Other-service",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","El-Salvador","<=50K",0,"adult.test",41053,"train_pool"
18,"Private",7,"Sales",0,0,16,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41054,"train_pool"
26,"Private",10,"Exec-managerial",0,0,60,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41056,"train_pool"
36,"Self-emp-not-inc",13,"Exec-managerial",0,0,25,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",41057,"train_pool"
46,"Self-emp-not-inc",12,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41058,"train_pool"
48,"Private",10,"Machine-op-inspct",7298,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41059,"train_pool"
32,"Private",13,"Exec-managerial",0,1902,44,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",41060,"train_pool"
19,"Private",11,"Craft-repair",0,0,20,"Male","Male","Asian-Pac-Islander","Own-child","Never-married","United-States","<=50K",0,"adult.test",41061,"train_pool"
45,"Private",12,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41062,"train_pool"
42,"Self-emp-inc",15,"Exec-managerial",0,0,15,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41063,"train_pool"
22,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41064,"train_pool"
27,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Other-relative","Divorced","United-States","<=50K",0,"adult.test",41065,"train_pool"
48,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41066,"train_pool"
29,"Private",7,"Machine-op-inspct",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",41067,"train_pool"
47,"Self-emp-not-inc",13,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41068,"train_pool"
54,"Private",13,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41069,"train_pool"
39,"Self-emp-not-inc",13,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41070,"train_pool"
35,"Private",11,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41071,"train_pool"
46,"Self-emp-not-inc",13,"Farming-fishing",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41072,"train_pool"
46,"Private",3,"Adm-clerical",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","Italy","<=50K",0,"adult.test",41074,"train_pool"
19,"Private",9,"Machine-op-inspct",0,0,60,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41075,"train_pool"
64,"Self-emp-inc",13,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41077,"train_pool"
33,"Private",10,"Sales",0,0,40,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41078,"train_pool"
65,"Self-emp-not-inc",12,"Prof-specialty",0,0,50,"Female","Female","White","Not-in-family","Widowed","United-States",">50K",1,"adult.test",41079,"train_pool"
33,"Private",9,"Adm-clerical",0,0,30,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41081,"train_pool"
40,"Private",10,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41082,"train_pool"
61,"Local-gov",9,"Other-service",0,0,25,"Female","Female","White","Not-in-family","Married-spouse-absent","United-States","<=50K",0,"adult.test",41083,"train_pool"
30,"Private",11,"Handlers-cleaners",0,0,38,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41084,"train_pool"
27,"Private",13,"Exec-managerial",0,0,45,"Male","Male","White","Other-relative","Never-married","Germany","<=50K",0,"adult.test",41085,"train_pool"
68,"Private",9,"Handlers-cleaners",0,0,10,"Female","Female","White","Other-relative","Widowed","United-States","<=50K",0,"adult.test",41086,"train_pool"
27,"Private",9,"Sales",0,0,45,"Male","Male","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",41088,"train_pool"
35,"Private",10,"Sales",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41089,"train_pool"
32,"Private",9,"Sales",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",41090,"train_pool"
48,"Private",9,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41091,"train_pool"
22,"Private",10,"Handlers-cleaners",0,0,32,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41092,"train_pool"
55,"Private",13,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41094,"train_pool"
49,"Private",10,"Adm-clerical",0,0,32,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",41095,"train_pool"
49,"Self-emp-not-inc",13,"Sales",0,1977,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41096,"train_pool"
37,"Private",9,"Adm-clerical",0,0,38,"Female","Female","Asian-Pac-Islander","Wife","Married-civ-spouse","Japan","<=50K",0,"adult.test",41097,"train_pool"
58,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41098,"train_pool"
23,"Private",9,"Prof-specialty",0,0,20,"Male","Male","White","Own-child","Divorced","United-States","<=50K",0,"adult.test",41099,"train_pool"
35,"Self-emp-inc",9,"Craft-repair",0,1485,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41100,"train_pool"
20,"Private",10,"Other-service",0,0,30,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41102,"train_pool"
63,"Private",7,"Other-service",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41103,"train_pool"
23,"Private",12,"Prof-specialty",0,0,35,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41104,"train_pool"
30,"Federal-gov",10,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",41105,"train_pool"
40,"Private",9,"Handlers-cleaners",15024,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41106,"train_pool"
22,"Private",13,"Prof-specialty",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",41107,"train_pool"
21,"Private",10,"Exec-managerial",0,0,25,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41108,"train_pool"
28,"Self-emp-not-inc",10,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41110,"train_pool"
36,"Federal-gov",13,"Exec-managerial",0,0,40,"Male","Male","Amer-Indian-Eskimo","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41111,"train_pool"
40,"Federal-gov",13,"Adm-clerical",0,1977,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41112,"train_pool"
22,"Private",10,"Sales",0,0,16,"Female","Female","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",41114,"train_pool"
53,"Private",9,"Sales",0,0,60,"Female","Female","White","Not-in-family","Divorced","England","<=50K",0,"adult.test",41115,"train_pool"
39,"Private",13,"Sales",0,0,15,"Female","Female","White","Not-in-family","Never-married","Poland","<=50K",0,"adult.test",41116,"train_pool"
32,"Private",11,"Craft-repair",5013,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41117,"train_pool"
48,"Private",9,"Transport-moving",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41118,"train_pool"
25,"Private",9,"Tech-support",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41119,"train_pool"
41,"Private",10,"Tech-support",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41121,"train_pool"
36,"Private",9,"Craft-repair",1506,0,40,"Male","Male","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",41122,"train_pool"
36,"Private",10,"Sales",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41123,"train_pool"
28,"Private",9,"Sales",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41124,"train_pool"
37,"Private",13,"Adm-clerical",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41125,"train_pool"
35,"Private",13,"Tech-support",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41126,"train_pool"
50,"Private",10,"Other-service",0,0,33,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41127,"train_pool"
47,"Private",13,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41128,"train_pool"
21,"Private",10,"Other-service",0,0,40,"Male","Male","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",41129,"train_pool"
49,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41130,"train_pool"
38,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41131,"train_pool"
28,"State-gov",14,"Prof-specialty",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41132,"train_pool"
29,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41133,"train_pool"
31,"Private",7,"Transport-moving",0,0,35,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41134,"train_pool"
30,"Private",9,"Other-service",0,0,52,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","China","<=50K",0,"adult.test",41135,"train_pool"
30,"Private",9,"Craft-repair",0,0,44,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41136,"train_pool"
30,"Private",7,"Transport-moving",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41137,"train_pool"
38,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","Asian-Pac-Islander","Not-in-family","Divorced","Vietnam","<=50K",0,"adult.test",41138,"train_pool"
27,"Private",13,"Exec-managerial",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41139,"train_pool"
54,"Local-gov",13,"Prof-specialty",3103,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",41140,"train_pool"
32,"Local-gov",9,"Other-service",3103,0,38,"Male","Male","Black","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41141,"train_pool"
23,"Private",13,"Sales",2580,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41142,"train_pool"
20,"Private",10,"Sales",0,0,32,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41144,"train_pool"
23,"Private",10,"Farming-fishing",0,0,66,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41145,"train_pool"
48,"Private",12,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41146,"train_pool"
60,"Private",10,"Other-service",0,0,26,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41147,"train_pool"
56,"Private",13,"Adm-clerical",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",41149,"train_pool"
63,"Private",10,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",41150,"train_pool"
