"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id"
35,"Local-gov",14,"Prof-specialty",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33139
39,"Private",13,"Adm-clerical",0,0,50,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33140
47,"Self-emp-not-inc",9,"Farming-fishing",3103,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33141
51,"State-gov",9,"Craft-repair",3103,0,52,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33142
38,"Federal-gov",9,"Machine-op-inspct",0,0,56,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33143
44,"Private",10,"Tech-support",0,0,38,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",33144
24,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",33145
41,"Private",9,"Exec-managerial",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33146
51,"Private",11,"Adm-clerical",0,0,45,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33147
60,"Self-emp-not-inc",9,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33148
40,"Private",13,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33149
27,"Private",10,"Adm-clerical",0,0,55,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",33150
36,"Private",9,"Machine-op-inspct",0,0,48,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33151
44,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33152
33,"State-gov",10,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33153
53,"Self-emp-not-inc",4,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33154
43,"Private",9,"Craft-repair",0,1902,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33155
44,"Private",12,"Tech-support",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33156
35,"Private",10,"Craft-repair",0,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33157
52,"Federal-gov",10,"Adm-clerical",0,0,40,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33158
51,"Self-emp-not-inc",12,"Prof-specialty",0,0,50,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",33159
41,"Private",5,"Exec-managerial",0,0,84,"Male","Male","Amer-Indian-Eskimo","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33160
42,"Private",9,"Machine-op-inspct",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33161
54,"Federal-gov",14,"Prof-specialty",7298,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33162
31,"Self-emp-not-inc",6,"Craft-repair",0,0,48,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33163
30,"Private",8,"Sales",0,0,40,"Female","Female","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",33164
21,"Private",10,"Tech-support",0,0,30,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33165
29,"Private",10,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",33166
37,"Local-gov",9,"Adm-clerical",0,0,35,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33167
19,"Private",10,"Other-service",0,0,12,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33168
33,"Self-emp-not-inc",7,"Farming-fishing",0,0,40,"Male","Male","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",33169
72,"Self-emp-not-inc",13,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Scotland","<=50K",0,"adult.test",33170
21,"Private",9,"Craft-repair",0,0,20,"Male","Male","White","Husband","Married-civ-spouse","Germany","<=50K",0,"adult.test",33171
23,"Private",10,"Adm-clerical",0,0,25,"Male","Male","Other","Own-child","Never-married","United-States","<=50K",0,"adult.test",33172
45,"Private",10,"Prof-specialty",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","Philippines",">50K",1,"adult.test",33173
37,"Federal-gov",9,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.test",33174
37,"Self-emp-inc",13,"Other-service",0,0,50,"Female","Female","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",33175
36,"Private",10,"Other-service",7298,0,32,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",33176
31,"Private",10,"Sales",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33177
63,"Private",11,"Exec-managerial",0,0,24,"Female","Female","White","Not-in-family","Divorced","Puerto-Rico","<=50K",0,"adult.test",33178
24,"Private",13,"Adm-clerical",0,0,28,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33179
29,"Private",13,"Prof-specialty",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33180
53,"Private",10,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33181
40,"Self-emp-not-inc",9,"Farming-fishing",0,0,85,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33182
40,"Private",14,"Prof-specialty",0,0,60,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",33183
36,"Private",9,"Priv-house-serv",0,0,20,"Female","Female","White","Other-relative","Never-married","Missing","<=50K",0,"adult.test",33184
64,"Private",10,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33185
33,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33186
20,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33187
47,"Private",10,"Handlers-cleaners",0,0,48,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",33188
32,"Private",8,"Transport-moving",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33189
25,"Private",9,"Other-service",0,0,48,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33190
26,"Federal-gov",8,"Adm-clerical",0,0,40,"Male","Male","Black","Not-in-family","Never-married","Haiti","<=50K",0,"adult.test",33191
25,"Local-gov",13,"Prof-specialty",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33192
40,"Self-emp-not-inc",13,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Dominican-Republic",">50K",1,"adult.test",33193
30,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33194
46,"Local-gov",14,"Exec-managerial",0,0,50,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.test",33195
35,"Private",9,"Machine-op-inspct",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33196
30,"Self-emp-not-inc",9,"Farming-fishing",0,0,75,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33197
58,"Private",7,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33198
17,"Private",6,"Sales",0,0,8,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33199
42,"Private",13,"Other-service",0,0,60,"Male","Male","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33200
31,"Private",9,"Transport-moving",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33201
46,"Private",13,"Craft-repair",0,0,40,"Female","Female","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33202
32,"Private",13,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33203
62,"Self-emp-not-inc",13,"Prof-specialty",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33204
78,"Self-emp-not-inc",4,"Transport-moving",0,0,20,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33205
22,"Private",9,"Handlers-cleaners",0,0,40,"Female","Female","Amer-Indian-Eskimo","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33206
31,"Private",9,"Farming-fishing",0,0,60,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33207
32,"Private",14,"Prof-specialty",0,0,35,"Female","Female","White","Not-in-family","Separated","Iran","<=50K",0,"adult.test",33208
38,"Private",9,"Adm-clerical",0,2339,47,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33209
77,"Private",6,"Other-service",3818,0,30,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33210
62,"Self-emp-not-inc",4,"Farming-fishing",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33211
33,"Local-gov",13,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33212
40,"Local-gov",11,"Craft-repair",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33213
65,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33214
31,"Private",13,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",33215
32,"Private",14,"Prof-specialty",0,0,20,"Female","Female","Asian-Pac-Islander","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",33216
45,"Private",7,"Transport-moving",0,0,40,"Male","Male","White","Other-relative","Married-civ-spouse","United-States","<=50K",0,"adult.test",33217
70,"Private",14,"Sales",9386,0,4,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33218
38,"Self-emp-inc",16,"Prof-specialty",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33219
37,"Private",9,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33220
30,"Private",11,"Craft-repair",0,0,40,"Male","Male","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",33221
34,"Private",14,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33222
19,"Private",10,"Prof-specialty",14084,0,20,"Female","Female","White","Own-child","Never-married","United-States",">50K",1,"adult.test",33223
54,"Self-emp-not-inc",9,"Prof-specialty",0,0,20,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33224
32,"Private",10,"Transport-moving",5178,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33225
32,"Self-emp-inc",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33226
24,"Private",9,"Sales",0,0,50,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33227
35,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33228
28,"Private",9,"Machine-op-inspct",0,0,35,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",33229
28,"Private",9,"Craft-repair",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33230
41,"Private",10,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33231
38,"Private",9,"Other-service",0,0,40,"Male","Male","White","Other-relative","Divorced","United-States","<=50K",0,"adult.test",33232
21,"Private",10,"Transport-moving",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33233
31,"Local-gov",9,"Protective-serv",0,0,45,"Male","Male","White","Other-relative","Divorced","United-States","<=50K",0,"adult.test",33234
22,"Private",13,"Prof-specialty",0,0,6,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33235
28,"State-gov",10,"Adm-clerical",0,0,40,"Female","Female","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33236
52,"Private",13,"Prof-specialty",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States",">50K",1,"adult.test",33237
23,"Private",13,"Sales",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33238
37,"Local-gov",12,"Protective-serv",0,0,99,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33239
23,"Private",5,"Craft-repair",0,0,55,"Male","Male","Other","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33240
21,"Private",9,"Sales",0,0,24,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33241
57,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33242
35,"Private",15,"Prof-specialty",0,1902,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33243
50,"Private",13,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33244
45,"State-gov",13,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Never-married","Missing","<=50K",0,"adult.test",33245
37,"Private",10,"Tech-support",0,0,35,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",33246
24,"Self-emp-not-inc",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33247
58,"Local-gov",13,"Prof-specialty",0,0,40,"Female","Female","Black","Unmarried","Separated","Jamaica",">50K",1,"adult.test",33248
50,"Private",6,"Machine-op-inspct",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33249
58,"Self-emp-not-inc",10,"Adm-clerical",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33250
31,"Self-emp-not-inc",14,"Sales",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Missing","<=50K",0,"adult.test",33251
60,"State-gov",14,"Prof-specialty",0,0,8,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",33252
61,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",33253
37,"Private",9,"Other-service",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Thailand","<=50K",0,"adult.test",33254
27,"Self-emp-not-inc",9,"Craft-repair",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33255
37,"Private",9,"Craft-repair",0,0,42,"Female","Female","White","Unmarried","Separated","United-States","<=50K",0,"adult.test",33256
36,"Private",13,"Exec-managerial",0,1887,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33257
31,"Private",4,"Farming-fishing",0,0,35,"Male","Male","White","Other-relative","Married-civ-spouse","Mexico","<=50K",0,"adult.test",33258
23,"Private",10,"Sales",0,0,30,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33259
44,"State-gov",9,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33260
21,"Private",10,"Adm-clerical",0,0,25,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33261
57,"Private",11,"Tech-support",2202,0,44,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33262
24,"Private",6,"Machine-op-inspct",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33263
26,"Private",13,"Sales",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33264
66,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33265
60,"Local-gov",10,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33266
52,"Self-emp-not-inc",10,"Sales",0,0,40,"Male","Male","Amer-Indian-Eskimo","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33267
21,"Private",9,"Machine-op-inspct",0,0,30,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33268
32,"Self-emp-inc",13,"Sales",7688,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33269
48,"Private",9,"Transport-moving",0,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33270
63,"Private",10,"Adm-clerical",0,0,37,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33271
42,"Private",14,"Prof-specialty",0,0,23,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33272
17,"Private",9,"Adm-clerical",0,0,5,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33273
30,"Private",9,"Handlers-cleaners",0,0,35,"Female","Female","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",33274
33,"Private",10,"Exec-managerial",0,0,40,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33275
55,"Private",12,"Other-service",0,0,52,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33276
39,"Self-emp-not-inc",13,"Craft-repair",0,0,35,"Male","Male","White","Other-relative","Married-civ-spouse","United-States",">50K",1,"adult.test",33277
33,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",33278
34,"Self-emp-not-inc",9,"Farming-fishing",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",33279
59,"State-gov",14,"Prof-specialty",0,0,8,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33280
32,"Self-emp-not-inc",10,"Other-service",0,0,40,"Female","Female","White","Unmarried","Separated","United-States","<=50K",0,"adult.test",33281
62,"Private",9,"Priv-house-serv",0,0,20,"Female","Female","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33282
21,"Self-emp-inc",9,"Farming-fishing",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33283
57,"State-gov",13,"Exec-managerial",0,1902,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33284
19,"Private",10,"Adm-clerical",2176,0,35,"Male","Male","White","Not-in-family","Never-married","Germany","<=50K",0,"adult.test",33285
38,"Local-gov",12,"Craft-repair",0,0,40,"Male","Male","Other","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33286
38,"State-gov",13,"Sales",0,0,20,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33287
20,"Private",9,"Priv-house-serv",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33288
24,"Private",13,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33289
39,"Local-gov",14,"Prof-specialty",0,0,30,"Female","Female","White","Unmarried","Divorced","United-States",">50K",1,"adult.test",33290
24,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33291
28,"State-gov",13,"Prof-specialty",0,0,37,"Female","Female","Black","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.test",33292
51,"Private",7,"Machine-op-inspct",5455,0,40,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33293
27,"Private",9,"Other-service",3418,0,32,"Female","Female","White","Own-child","Divorced","United-States","<=50K",0,"adult.test",33294
38,"Self-emp-inc",13,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33295
24,"Private",9,"Handlers-cleaners",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33296
42,"Private",9,"Craft-repair",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33297
53,"Private",10,"Craft-repair",7298,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33298
35,"Private",9,"Transport-moving",0,0,40,"Female","Female","White","Other-relative","Married-spouse-absent","Dominican-Republic","<=50K",0,"adult.test",33299
37,"Private",12,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33300
45,"Private",12,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Separated","United-States",">50K",1,"adult.test",33301
27,"Private",7,"Sales",0,0,35,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33302
34,"Private",9,"Tech-support",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33303
24,"Private",9,"Other-service",0,0,35,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33304
69,"Private",10,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33305
47,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33306
19,"Private",10,"Machine-op-inspct",0,0,30,"Male","Male","Black","Other-relative","Never-married","United-States","<=50K",0,"adult.test",33307
30,"State-gov",10,"Protective-serv",0,0,45,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33308
71,"Private",11,"Prof-specialty",11678,0,38,"Female","Female","White","Unmarried","Widowed","United-States",">50K",1,"adult.test",33309
53,"Private",9,"Craft-repair",0,0,40,"Male","Male","Other","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",33310
22,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33311
47,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",33312
28,"Private",13,"Craft-repair",0,1887,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33313
25,"Self-emp-not-inc",10,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33314
38,"Private",11,"Prof-specialty",7298,0,45,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",33315
33,"Private",9,"Sales",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33316
41,"Private",7,"Craft-repair",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33317
19,"Private",8,"Machine-op-inspct",0,0,40,"Male","Male","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",33318
41,"Self-emp-not-inc",4,"Other-service",0,0,30,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",33319
20,"Self-emp-inc",9,"Farming-fishing",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33320
53,"Private",13,"Prof-specialty",0,0,72,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33321
67,"Private",9,"Adm-clerical",0,0,21,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",33322
55,"Self-emp-not-inc",14,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Divorced","Hungary","<=50K",0,"adult.test",33323
39,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33324
36,"Private",13,"Prof-specialty",0,0,42,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33325
37,"State-gov",14,"Exec-managerial",0,0,65,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33326
36,"Private",13,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33327
32,"Self-emp-inc",13,"Exec-managerial",0,0,60,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33328
20,"Private",10,"Other-service",0,0,25,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33329
31,"Private",2,"Handlers-cleaners",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",33330
47,"Private",10,"Sales",13550,0,45,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",33331
25,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Own-child","Divorced","United-States","<=50K",0,"adult.test",33332
24,"Private",9,"Protective-serv",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33333
33,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33334
45,"Private",10,"Exec-managerial",6849,0,43,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33335
28,"Private",6,"Other-service",0,0,40,"Female","Female","White","Wife","Married-AF-spouse","United-States","<=50K",0,"adult.test",33336
36,"Private",10,"Exec-managerial",0,0,60,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33337
55,"Private",9,"Transport-moving",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33338
51,"Self-emp-inc",10,"Craft-repair",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33339
22,"Private",9,"Sales",0,0,42,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33340
37,"Private",9,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33341
23,"Private",10,"Other-service",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33342
61,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",33343
46,"State-gov",13,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33344
35,"Federal-gov",10,"Tech-support",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Germany","<=50K",0,"adult.test",33345
24,"Private",7,"Sales",0,0,36,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33346
33,"Self-emp-not-inc",13,"Prof-specialty",0,0,35,"Male","Male","Black","Own-child","Separated","United-States","<=50K",0,"adult.test",33347
60,"Private",9,"Sales",0,0,30,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",33348
36,"Private",9,"Handlers-cleaners",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33349
